ed validation step: False
2024-09-11 23:22:57.263 | INFO     | retrieval.model:validation_step:373 - Recall@1_val: 44.69696969696969
2024-09-11 23:22:57.264 | INFO     | retrieval.model:validation_step:373 - Recall@2_val: 50.75757575757576
2024-09-11 23:22:57.265 | INFO     | retrieval.model:validation_step:373 - Recall@3_val: 59.84848484848485
2024-09-11 23:22:57.265 | INFO     | retrieval.model:validation_step:373 - Recall@4_val: 66.28787878787878
2024-09-11 23:22:57.265 | INFO     | retrieval.model:validation_step:373 - Recall@5_val: 68.18181818181817
2024-09-11 23:22:57.266 | INFO     | retrieval.model:validation_step:373 - Recall@6_val: 68.18181818181817
2024-09-11 23:22:57.266 | INFO     | retrieval.model:validation_step:373 - Recall@7_val: 69.31818181818181
2024-09-11 23:22:57.267 | INFO     | retrieval.model:validation_step:373 - Recall@8_val: 74.05303030303028
2024-09-11 23:22:57.267 | INFO     | retrieval.model:validation_step:373 - Recall@9_val: 74.05303030303028
2024-09-11 23:22:57.267 | INFO     | retrieval.model:validation_step:373 - Recall@10_val: 77.4621212121212
2024-09-11 23:22:57.267 | INFO     | retrieval.model:validation_step:373 - Recall@11_val: 80.49242424242424
2024-09-11 23:22:57.268 | INFO     | retrieval.model:validation_step:373 - Recall@12_val: 80.49242424242424
2024-09-11 23:22:57.268 | INFO     | retrieval.model:validation_step:373 - Recall@13_val: 84.6590909090909
2024-09-11 23:22:57.268 | INFO     | retrieval.model:validation_step:373 - Recall@14_val: 85.79545454545455
2024-09-11 23:22:57.269 | INFO     | retrieval.model:validation_step:373 - Recall@15_val: 87.31060606060606
2024-09-11 23:22:57.269 | INFO     | retrieval.model:validation_step:373 - Recall@16_val: 87.31060606060606
2024-09-11 23:22:57.269 | INFO     | retrieval.model:validation_step:373 - Recall@17_val: 87.31060606060606
2024-09-11 23:22:57.270 | INFO     | retrieval.model:validation_step:373 - Recall@18_val: 87.31060606060606
2024-09-11 23:22:57.270 | INFO     | retrieval.model:validation_step:373 - Recall@19_val: 87.31060606060606
2024-09-11 23:22:57.270 | INFO     | retrieval.model:validation_step:373 - Recall@20_val: 88.06818181818183
2024-09-11 23:22:57.270 | INFO     | retrieval.model:validation_step:373 - Recall@21_val: 88.63636363636364
2024-09-11 23:22:57.271 | INFO     | retrieval.model:validation_step:373 - Recall@22_val: 88.63636363636364
2024-09-11 23:22:57.271 | INFO     | retrieval.model:validation_step:373 - Recall@23_val: 88.63636363636364
2024-09-11 23:22:57.271 | INFO     | retrieval.model:validation_step:373 - Recall@24_val: 89.39393939393938
2024-09-11 23:22:57.272 | INFO     | retrieval.model:validation_step:373 - Recall@25_val: 89.39393939393938
2024-09-11 23:22:57.272 | INFO     | retrieval.model:validation_step:373 - Recall@26_val: 89.39393939393938
2024-09-11 23:22:57.272 | INFO     | retrieval.model:validation_step:373 - Recall@27_val: 89.39393939393938
2024-09-11 23:22:57.273 | INFO     | retrieval.model:validation_step:373 - Recall@28_val: 90.53030303030302
2024-09-11 23:22:57.273 | INFO     | retrieval.model:validation_step:373 - Recall@29_val: 90.53030303030302
2024-09-11 23:22:57.273 | INFO     | retrieval.model:validation_step:373 - Recall@30_val: 92.80303030303028
2024-09-11 23:22:57.274 | INFO     | retrieval.model:validation_step:373 - Recall@31_val: 92.80303030303028
2024-09-11 23:22:57.274 | INFO     | retrieval.model:validation_step:373 - Recall@32_val: 92.80303030303028
2024-09-11 23:22:57.274 | INFO     | retrieval.model:validation_step:373 - Recall@33_val: 93.56060606060606
2024-09-11 23:22:57.274 | INFO     | retrieval.model:validation_step:373 - Recall@34_val: 93.56060606060606
2024-09-11 23:22:57.275 | INFO     | retrieval.model:validation_step:373 - Recall@35_val: 93.56060606060606
2024-09-11 23:22:57.275 | INFO     | retrieval.model:validation_step:373 - Recall@36_val: 93.56060606060606
2024-09-11 23:22:57.275 | INFO     | retrieval.model:validation_step:373 - Recall@37_val: 93.56060606060606
2024-09-11 23:22:57.276 | INFO     | retrieval.model:validation_step:373 - Recall@38_val: 93.56060606060606
2024-09-11 23:22:57.276 | INFO     | retrieval.model:validation_step:373 - Recall@39_val: 93.56060606060606
2024-09-11 23:22:57.276 | INFO     | retrieval.model:validation_step:373 - Recall@40_val: 93.56060606060606
2024-09-11 23:22:57.277 | INFO     | retrieval.model:validation_step:373 - Recall@41_val: 93.56060606060606
2024-09-11 23:22:57.277 | INFO     | retrieval.model:validation_step:373 - Recall@42_val: 93.56060606060606
2024-09-11 23:22:57.277 | INFO     | retrieval.model:validation_step:373 - Recall@43_val: 93.56060606060606
2024-09-11 23:22:57.278 | INFO     | retrieval.model:validation_step:373 - Recall@44_val: 93.56060606060606
2024-09-11 23:22:57.278 | INFO     | retrieval.model:validation_step:373 - Recall@45_val: 93.56060606060606
2024-09-11 23:22:57.278 | INFO     | retrieval.model:validation_step:373 - Recall@46_val: 93.56060606060606
2024-09-11 23:22:57.279 | INFO     | retrieval.model:validation_step:373 - Recall@47_val: 93.56060606060606
2024-09-11 23:22:57.279 | INFO     | retrieval.model:validation_step:373 - Recall@48_val: 94.12878787878788
2024-09-11 23:22:57.279 | INFO     | retrieval.model:validation_step:373 - Recall@49_val: 94.12878787878788
2024-09-11 23:22:57.279 | INFO     | retrieval.model:validation_step:373 - Recall@50_val: 94.12878787878788
2024-09-11 23:22:57.280 | INFO     | retrieval.model:validation_step:373 - Recall@51_val: 94.12878787878788
2024-09-11 23:22:57.280 | INFO     | retrieval.model:validation_step:373 - Recall@52_val: 94.12878787878788
2024-09-11 23:22:57.280 | INFO     | retrieval.model:validation_step:373 - Recall@53_val: 94.12878787878788
2024-09-11 23:22:57.281 | INFO     | retrieval.model:validation_step:373 - Recall@54_val: 94.12878787878788
2024-09-11 23:22:57.281 | INFO     | retrieval.model:validation_step:373 - Recall@55_val: 94.12878787878788
2024-09-11 23:22:57.281 | INFO     | retrieval.model:validation_step:373 - Recall@56_val: 94.12878787878788
2024-09-11 23:22:57.281 | INFO     | retrieval.model:validation_step:373 - Recall@57_val: 94.12878787878788
2024-09-11 23:22:57.282 | INFO     | retrieval.model:validation_step:373 - Recall@58_val: 94.12878787878788
2024-09-11 23:22:57.282 | INFO     | retrieval.model:validation_step:373 - Recall@59_val: 94.12878787878788
2024-09-11 23:22:57.282 | INFO     | retrieval.model:validation_step:373 - Recall@60_val: 94.12878787878788
2024-09-11 23:22:57.283 | INFO     | retrieval.model:validation_step:373 - Recall@61_val: 94.12878787878788
2024-09-11 23:22:57.283 | INFO     | retrieval.model:validation_step:373 - Recall@62_val: 94.12878787878788
2024-09-11 23:22:57.283 | INFO     | retrieval.model:validation_step:373 - Recall@63_val: 94.12878787878788
2024-09-11 23:22:57.283 | INFO     | retrieval.model:validation_step:373 - Recall@64_val: 94.12878787878788
2024-09-11 23:22:57.284 | INFO     | retrieval.model:validation_step:373 - Recall@65_val: 94.12878787878788
2024-09-11 23:22:57.284 | INFO     | retrieval.model:validation_step:373 - Recall@66_val: 94.12878787878788
2024-09-11 23:22:57.284 | INFO     | retrieval.model:validation_step:373 - Recall@67_val: 94.12878787878788
2024-09-11 23:22:57.285 | INFO     | retrieval.model:validation_step:373 - Recall@68_val: 94.12878787878788
2024-09-11 23:22:57.285 | INFO     | retrieval.model:validation_step:373 - Recall@69_val: 94.12878787878788
2024-09-11 23:22:57.285 | INFO     | retrieval.model:validation_step:373 - Recall@70_val: 94.12878787878788
2024-09-11 23:22:57.286 | INFO     | retrieval.model:validation_step:373 - Recall@71_val: 94.12878787878788
2024-09-11 23:22:57.286 | INFO     | retrieval.model:validation_step:373 - Recall@72_val: 94.12878787878788
2024-09-11 23:22:57.286 | INFO     | retrieval.model:validation_step:373 - Recall@73_val: 94.12878787878788
2024-09-11 23:22:57.286 | INFO     | retrieval.model:validation_step:373 - Recall@74_val: 94.12878787878788
2024-09-11 23:22:57.287 | INFO     | retrieval.model:validation_step:373 - Recall@75_val: 94.12878787878788
2024-09-11 23:22:57.287 | INFO     | retrieval.model:validation_step:373 - Recall@76_val: 94.12878787878788
2024-09-11 23:22:57.287 | INFO     | retrieval.model:validation_step:373 - Recall@77_val: 94.12878787878788
2024-09-11 23:22:57.288 | INFO     | retrieval.model:validation_step:373 - Recall@78_val: 94.12878787878788
2024-09-11 23:22:57.288 | INFO     | retrieval.model:validation_step:373 - Recall@79_val: 94.12878787878788
2024-09-11 23:22:57.288 | INFO     | retrieval.model:validation_step:373 - Recall@80_val: 94.12878787878788
2024-09-11 23:22:57.289 | INFO     | retrieval.model:validation_step:373 - Recall@81_val: 94.12878787878788
2024-09-11 23:22:57.289 | INFO     | retrieval.model:validation_step:373 - Recall@82_val: 94.12878787878788
2024-09-11 23:22:57.289 | INFO     | retrieval.model:validation_step:373 - Recall@83_val: 94.12878787878788
2024-09-11 23:22:57.289 | INFO     | retrieval.model:validation_step:373 - Recall@84_val: 94.12878787878788
2024-09-11 23:22:57.290 | INFO     | retrieval.model:validation_step:373 - Recall@85_val: 95.26515151515152
2024-09-11 23:22:57.290 | INFO     | retrieval.model:validation_step:373 - Recall@86_val: 95.26515151515152
2024-09-11 23:22:57.290 | INFO     | retrieval.model:validation_step:373 - Recall@87_val: 95.26515151515152
2024-09-11 23:22:57.291 | INFO     | retrieval.model:validation_step:373 - Recall@88_val: 95.26515151515152
2024-09-11 23:22:57.291 | INFO     | retrieval.model:validation_step:373 - Recall@89_val: 95.26515151515152
2024-09-11 23:22:57.291 | INFO     | retrieval.model:validation_step:373 - Recall@90_val: 95.26515151515152
2024-09-11 23:22:57.292 | INFO     | retrieval.model:validation_step:373 - Recall@91_val: 95.26515151515152
2024-09-11 23:22:57.292 | INFO     | retrieval.model:validation_step:373 - Recall@92_val: 95.26515151515152
2024-09-11 23:22:57.292 | INFO     | retrieval.model:validation_step:373 - Recall@93_val: 95.26515151515152
2024-09-11 23:22:57.293 | INFO     | retrieval.model:validation_step:373 - Recall@94_val: 95.26515151515152
2024-09-11 23:22:57.293 | INFO     | retrieval.model:validation_step:373 - Recall@95_val: 95.26515151515152
2024-09-11 23:22:57.293 | INFO     | retrieval.model:validation_step:373 - Recall@96_val: 95.26515151515152
2024-09-11 23:22:57.294 | INFO     | retrieval.model:validation_step:373 - Recall@97_val: 95.26515151515152
2024-09-11 23:22:57.294 | INFO     | retrieval.model:validation_step:373 - Recall@98_val: 95.26515151515152
2024-09-11 23:22:57.294 | INFO     | retrieval.model:validation_step:373 - Recall@99_val: 95.26515151515152
2024-09-11 23:22:57.294 | INFO     | retrieval.model:validation_step:373 - Recall@100_val: 96.02272727272727
2024-09-11 23:22:57.295 | INFO     | retrieval.model:validation_step:382 - MRR: 0.6998808010171645
2024-09-11 23:22:57.295 | INFO     | retrieval.model:validation_step:390 - End of validation_step
                                                                                            2024-09-11 23:22:57.303 | INFO     | retrieval.model:validation_step:319 - Inside validation_step
2024-09-11 23:22:57.322 | INFO     | retrieval.model:validation_step:323 - Embeddings staled validation step: False
2024-09-11 23:22:58.994 | INFO     | retrieval.model:validation_step:373 - Recall@1_val: 10.873015873015872
2024-09-11 23:22:58.995 | INFO     | retrieval.model:validation_step:373 - Recall@2_val: 13.253968253968255
2024-09-11 23:22:58.996 | INFO     | retrieval.model:validation_step:373 - Recall@3_val: 22.77777777777778
2024-09-11 23:22:58.996 | INFO     | retrieval.model:validation_step:373 - Recall@4_val: 26.746031746031747
2024-09-11 23:22:58.996 | INFO     | retrieval.model:validation_step:373 - Recall@5_val: 28.65079365079365
2024-09-11 23:22:58.997 | INFO     | retrieval.model:validation_step:373 - Recall@6_val: 33.41269841269841
2024-09-11 23:22:58.997 | INFO     | retrieval.model:validation_step:373 - Recall@7_val: 33.41269841269841
2024-09-11 23:22:58.997 | INFO     | retrieval.model:validation_step:373 - Recall@8_val: 38.17460317460318
2024-09-11 23:22:58.998 | INFO     | retrieval.model:validation_step:373 - Recall@9_val: 43.888888888888886
