Attention.k.weight:
2024-09-16 23:37:58.364 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: -0.000277 (mean)
2024-09-16 23:37:58.364 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: -0.000284 (mean)
2024-09-16 23:37:58.364 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: -0.000461 (mean)
2024-09-16 23:37:58.364 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: -0.000463 (mean)
2024-09-16 23:37:58.366 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.366 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.5.layer.0.SelfAttention.v.weight:
2024-09-16 23:37:58.366 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.366 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.3.layer.0.SelfAttention.v.weight:
2024-09-16 23:37:58.366 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: -0.000046 (mean)
2024-09-16 23:37:58.366 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: -0.000063 (mean)
2024-09-16 23:37:58.366 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: -0.000232 (mean)
2024-09-16 23:37:58.367 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: -0.000235 (mean)
2024-09-16 23:37:58.368 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.369 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.5.layer.0.SelfAttention.o.weight:
2024-09-16 23:37:58.369 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.369 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.3.layer.0.SelfAttention.o.weight:
2024-09-16 23:37:58.369 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: -0.000043 (mean)
2024-09-16 23:37:58.369 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: -0.000050 (mean)
2024-09-16 23:37:58.369 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.000037 (mean)
2024-09-16 23:37:58.369 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.000027 (mean)
2024-09-16 23:37:58.371 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.371 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.5.layer.0.layer_norm.weight:
2024-09-16 23:37:58.371 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.371 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.071260 (mean)
2024-09-16 23:37:58.371 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.3.layer.0.layer_norm.weight:
2024-09-16 23:37:58.371 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.070897 (mean)
2024-09-16 23:37:58.371 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.063272 (mean)
2024-09-16 23:37:58.372 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.063761 (mean)
2024-09-16 23:37:58.374 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.374 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.5.layer.1.DenseReluDense.wi_0.weight:
2024-09-16 23:37:58.374 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.374 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.3.layer.1.DenseReluDense.wi_0.weight:
2024-09-16 23:37:58.375 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: -0.000166 (mean)
2024-09-16 23:37:58.375 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: -0.000166 (mean)
2024-09-16 23:37:58.375 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: -0.000060 (mean)
2024-09-16 23:37:58.375 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: -0.000066 (mean)
2024-09-16 23:37:58.376 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.376 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.5.layer.1.DenseReluDense.wi_1.weight:
2024-09-16 23:37:58.376 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.376 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.3.layer.1.DenseReluDense.wi_1.weight:
2024-09-16 23:37:58.377 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: -0.000201 (mean)
2024-09-16 23:37:58.378 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: -0.000202 (mean)
2024-09-16 23:37:58.378 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.000113 (mean)
2024-09-16 23:37:58.378 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.000112 (mean)
2024-09-16 23:37:58.379 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.379 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.5.layer.1.DenseReluDense.wo.weight:
2024-09-16 23:37:58.379 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.379 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.3.layer.1.DenseReluDense.wo.weight:
2024-09-16 23:37:58.380 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.000001 (mean)
2024-09-16 23:37:58.380 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: -0.000000 (mean)
2024-09-16 23:37:58.380 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.000057 (mean)
2024-09-16 23:37:58.380 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.000054 (mean)
2024-09-16 23:37:58.381 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.382 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.5.layer.1.layer_norm.weight:
2024-09-16 23:37:58.382 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.117981 (mean)
2024-09-16 23:37:58.382 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.382 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.3.layer.1.layer_norm.weight:
2024-09-16 23:37:58.382 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.119555 (mean)
2024-09-16 23:37:58.382 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.101357 (mean)
2024-09-16 23:37:58.382 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.102977 (mean)
2024-09-16 23:37:58.384 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.384 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.6.layer.0.SelfAttention.q.weight:
2024-09-16 23:37:58.384 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.384 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.4.layer.0.SelfAttention.q.weight:
2024-09-16 23:37:58.384 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.000068 (mean)
2024-09-16 23:37:58.384 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.000057 (mean)
2024-09-16 23:37:58.385 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: -0.000054 (mean)
2024-09-16 23:37:58.385 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: -0.000044 (mean)
2024-09-16 23:37:58.387 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.387 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.6.layer.0.SelfAttention.k.weight:
2024-09-16 23:37:58.387 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.387 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.4.layer.0.SelfAttention.k.weight:
2024-09-16 23:37:58.387 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.000294 (mean)
2024-09-16 23:37:58.387 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.000301 (mean)
2024-09-16 23:37:58.387 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.000187 (mean)
2024-09-16 23:37:58.387 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.000192 (mean)
2024-09-16 23:37:58.389 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.389 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.6.layer.0.SelfAttention.v.weight:
2024-09-16 23:37:58.389 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.389 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.4.layer.0.SelfAttention.v.weight:
2024-09-16 23:37:58.389 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.000040 (mean)
2024-09-16 23:37:58.390 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.000036 (mean)
2024-09-16 23:37:58.390 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.000099 (mean)
2024-09-16 23:37:58.390 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.000098 (mean)
2024-09-16 23:37:58.392 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.392 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.6.layer.0.SelfAttention.o.weight:
2024-09-16 23:37:58.392 | INFO     | retrieval.model_ewc:log_ewc_components:395 -   Fisher info: 0.000000 (mean)
2024-09-16 23:37:58.392 | INFO     | retrieval.model_ewc:log_ewc_components:392 - Parameter encoder.encoder.block.4.layer.0.SelfAttention.o.weight:
2024-09-16 23:37:58.392 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.000877 (mean)
2024-09-16 23:37:58.392 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.000880 (mean)
2024-09-16 23:37:58.392 | INFO     | retrieval.model_ewc:log_ewc_components:393 -   Current value: 0.000124 (mean)
2024-09-16 23:37:58.392 | INFO     | retrieval.model_ewc:log_ewc_components:394 -   Previous value: 0.000106 (mean)
